amount,transaction_frequency,account_age,transaction_hour,previous_average_amount,failed_attempts,location_change,is_new_beneficiary,is_fraud
49540.28601177034,8,303,11,1010.8441658116245,2,1,1,1
89.52404327388275,4,594,15,65.81864875835332,0,0,0,0
9415.720509849043,9,17,3,232.8837254097957,2,1,1,1
48.57691363552984,3,430,17,38.01893819493003,0,1,1,0
695.3617652242887,3,789,16,896.566751887483,0,0,0,0
271.3611847401439,3,264,9,242.32942653070597,0,0,1,0
262.92617126678033,4,247,8,349.80387049732815,0,0,0,0
55.24120719959651,3,1513,7,79.71675599922457,0,0,0,0
305.83127627830106,6,188,0,249.15661602232151,0,0,0,0
573.6516068008428,4,1341,17,654.5616532261013,0,0,0,0
662.9156907605197,6,274,19,568.6414066968839,0,0,0,0
2500.0,7,594,4,794.0398992641706,0,1,1,1
86.98727961256468,1,1048,12,64.17606989222729,0,0,1,0
672.5962737399889,3,1472,8,427.1719813013391,0,0,1,0
1404.8051531216684,3,931,18,1324.78420081274,0,0,0,0
13528.937494440012,11,22,1,425.60261406795706,1,0,1,1
126.87951666251047,2,1013,15,190.68393543638362,0,0,0,0
12362.451198632149,8,1049,21,303.9681592405509,2,1,0,1
37.58056734496891,5,1663,7,54.80975946694364,0,0,0,0
176.41099225519002,3,209,7,208.8900847571023,0,0,1,0
834.9883349942769,3,753,14,1232.7471927073505,0,0,0,0
103.39063784895012,1,521,10,104.35439489953806,0,0,1,0
15.829206259250638,5,356,6,19.735615076791678,0,0,0,0
496.1404918366339,2,1072,14,611.2867804089527,0,0,0,0
682.4971341728129,3,1193,21,672.0326259741622,0,0,0,0
146.28940400299038,4,1461,11,143.1728557883077,0,0,0,0
21.510152489413137,2,194,5,30.371774515671678,0,0,0,0
12.756621229075614,3,1767,15,14.768608564997326,0,0,0,0
263.9797669634203,4,1633,23,266.9266309100445,0,0,0,0
248.24516858884706,3,1538,17,385.0142378492409,0,0,1,0
47.13300944041395,2,984,7,57.670836183872694,0,0,0,0
794.0298280081915,4,997,18,590.1462142638158,0,0,0,0
177.26660673420145,2,576,20,279.60599295944235,0,0,0,0
34258.00064384224,16,15,0,276.40507884308374,0,1,0,1
30.207449143581332,3,559,20,44.45924688618182,1,0,0,0
45607.21734801762,12,79,19,140.37169142842887,1,0,1,1
111.70587709006372,1,1073,19,107.96400327967767,1,0,0,0
29.515696325785836,1,1476,10,46.50673138432927,0,0,1,0
404.98731489377894,3,79,11,372.72193083822935,0,1,0,0
17956.634113607208,16,5,8,514.2038161641207,3,1,1,1
797.2622186640428,2,100,11,612.7780063382493,0,0,0,0
160.25117405302314,4,854,13,220.0302256765662,0,0,0,0
82.21837737981646,2,981,18,77.10020953759465,0,0,0,0
508.083044059389,4,1236,4,697.0699709779736,0,0,1,0
16455.164886302035,9,14,2,294.1501834797537,0,1,0,1
32.93091014309441,4,1061,7,34.63548024899067,0,0,0,0
125.11937972843074,3,1207,10,83.13098062872918,0,0,1,0
70.94270250118022,4,1283,11,112.72853602196975,0,0,0,0
454.349508752336,2,1512,8,522.0755264354725,0,0,1,0
59.074624864817146,4,1045,6,77.01105730296544,0,0,0,0
266.0210127689516,3,864,16,350.7025066831343,0,0,0,0
271.5165491070229,2,571,23,339.45631511732387,0,0,0,0
602.0589543551715,6,1353,11,896.236357847886,0,0,0,0
213.38235461541726,4,266,2,295.63250568282524,0,0,0,0
401.0243333344969,3,366,17,577.9491395849003,1,0,0,0
248.10013104820422,5,1742,6,171.48845596991467,0,0,0,0
150.76200339946527,4,216,17,96.6635321409254,0,0,0,0
171.96864098445582,1,1474,16,145.5621430871501,0,0,0,0
204.51209274181383,2,1237,20,207.7721647614488,0,0,0,0
130.308633287703,4,822,9,192.690451905628,0,0,0,0
80.24398832643563,4,1752,12,60.565436686419694,0,0,0,0
39.09500582426445,3,200,10,30.783990020250442,0,0,0,0
538.6743798098798,3,773,18,792.9035012028761,0,0,0,0
268.7381117477321,3,1274,22,385.25872536883406,0,0,0,0
253.57889243761215,2,1392,19,336.99542304657587,0,0,0,0
1264.142775053613,6,1163,5,1315.7190714606256,0,1,0,0
1233.7008789586232,4,301,6,943.9647002671778,0,0,0,0
25.869633835901986,2,1456,12,33.47795901134723,0,0,0,0
16.519885981510487,1,420,9,19.704878941091405,0,0,0,0
609.2392975320674,4,1196,8,733.6259627785955,0,0,0,0
61.60572240116667,1,1168,13,63.94811713885424,0,0,0,0
31.6070689179609,1,222,7,19.21683031495531,0,0,0,0
30.649903865435967,6,1222,16,40.53006929524078,0,0,0,0
462.6945841849838,2,280,7,295.9843348431359,1,0,0,0
771.5000137340833,4,739,10,980.869606331266,0,0,0,0
120.84615649220072,3,653,10,124.45048494279935,0,0,0,0
37.484014650343205,2,161,10,26.86789760081102,0,0,0,0
334.691043492316,2,1753,8,471.7021046330462,0,0,0,0
122.90048763915543,3,226,13,82.57383060204864,1,0,0,0
335.77846275419967,3,1506,18,412.80527839210237,0,0,0,0
534.0769064876123,4,1427,21,329.70906923352493,0,0,0,0
169.48790096513733,2,507,8,237.04782401629487,0,0,0,0
514.2407404986012,1,845,10,439.54308390487626,0,0,0,0
481.1484169770488,2,541,8,525.9142254939566,1,0,0,0
138.76127643906523,1,855,10,129.90051464496761,0,0,0,0
63.22822158984898,3,405,11,70.57534913585108,1,0,0,0
365.66900361430044,2,1466,8,302.03373386813,0,0,0,0
20319.953538362228,9,929,2,1091.4178843153923,0,1,1,1
277.1264726870124,3,945,18,180.91609072324948,1,0,0,0
209.00148568834092,2,1621,23,323.34545889087684,0,0,0,0
241.4307337921412,3,965,8,319.7279399037737,0,0,0,0
382.5290499329126,2,1336,18,452.0645904862722,0,0,0,0
218.59161826865088,2,614,12,273.90585901037525,0,0,1,0
3360.435055147154,4,10,4,635.5047605671203,1,1,1,1
88.76252667629224,4,1660,8,75.66095249538323,0,0,0,0
332.1456914183856,3,1211,12,280.06576913453824,0,0,0,0
38.27134741167672,3,518,19,23.989028346329672,0,0,0,0
69.09105881871038,2,597,18,100.78636068949127,0,0,0,0
390.81714762806183,2,583,13,361.8789149572833,0,0,0,0
87.15636036972037,1,1663,8,69.57585330722719,0,0,0,0
141.83975340837,2,1017,10,106.37172474904484,0,0,0,0
37.71590201881887,4,1111,12,43.65790351574389,1,0,1,0
99.58301468650265,2,85,8,107.54810336571492,0,0,0,0
30.082309949654732,1,275,10,26.253008558021552,0,0,0,0
446.91184406882843,6,514,12,340.6862793173846,0,0,0,0
366.0432010753886,2,221,11,421.7824542082245,0,0,0,0
144.5564984262193,1,1508,9,122.05828923085615,0,0,0,0
188.8506327386715,3,1543,3,148.28548686129034,0,0,0,0
123.07041509695871,3,783,12,181.51387001839186,0,0,1,0
480.3303181189492,4,550,8,294.06502696731127,0,0,0,0
204.5486480121811,5,1443,2,145.76500109329785,0,0,1,0
36.51726902452211,3,71,11,37.93990331665055,0,0,0,0
70.73299950450598,1,1165,9,85.81242223677826,0,0,0,0
297.44643172270474,3,136,18,378.81456143121585,0,0,0,0
51.962936811410735,1,1686,13,51.12215457866664,1,0,1,0
161.30940795787834,2,752,14,139.35163102551368,0,0,0,0
64.48710613807705,1,1768,20,46.01191515879603,0,0,0,0
76.51529148987419,4,1782,0,114.47883099494433,0,0,0,0
168.64667071151817,3,580,12,158.80769573458758,0,0,0,0
22461.380509157178,11,29,2,733.8255463043834,0,1,1,1
26.97015702967887,2,611,14,38.85867045277118,0,0,0,0
56.54838277093482,4,857,9,66.06980343617653,0,0,0,0
48.83266745222596,3,1456,8,55.412730624109045,0,0,0,0
102.5008838931478,4,1725,13,68.57333768271215,0,0,0,0
145.47972460875351,2,160,4,163.41799087018717,0,0,0,0
5898.180455202022,5,12,10,612.3428360624217,1,1,1,1
492.0128053772315,2,290,14,634.232347395697,0,0,0,0
44.07181712551815,3,256,12,66.62231512074608,0,0,0,0
278.566642346219,2,1484,13,222.0653996581506,0,0,0,0
2629.8897101072625,12,587,1,543.1823555046276,1,1,1,1
153.19666646352712,1,1662,18,202.9277951771551,0,0,0,0
477.0947483582629,3,119,12,741.7464392904126,0,0,0,0
115.38249747989383,3,1267,2,172.93138608782508,0,0,0,0
637.8703156787833,2,1722,14,478.57109016647473,0,0,0,0
112.20162171165832,1,1099,8,144.91450052069996,0,0,0,0
12.34385804111404,3,712,11,15.949438345785234,0,0,1,0
175.6656411671536,3,1518,7,209.16875984001337,0,0,0,0
181.87443255847083,4,1174,7,182.11620615607245,0,0,0,0
17.783029130904872,1,1231,9,25.016865307990923,0,0,0,0
9235.327812395797,11,881,0,1162.69454574696,3,1,1,1
69.15431164734773,2,95,21,73.03221438109772,0,0,0,0
76.88961982941711,4,1719,17,96.47085004915021,0,0,0,0
343.45890345218066,2,474,21,452.52726520396567,0,0,0,0
18.24535052213826,3,177,8,28.61170240522528,0,0,0,0
173.08859787881235,4,934,11,188.61858393118268,0,0,0,0
27012.598610354715,9,781,2,511.1154028255265,3,0,1,1
149.2664557737031,2,554,16,89.6807680610463,0,0,1,0
29314.78743836496,17,1086,19,289.64929373052905,1,1,1,1
104.12295141317917,1,1336,6,159.53222649802063,0,0,0,0
128.5211554932947,5,1557,6,135.02757396333283,0,0,0,0
170.50578906879346,4,1184,16,267.0929413807649,0,0,0,0
97.25443962623015,2,652,3,143.26571822913024,0,0,0,0
14684.656495949053,10,22,9,954.5849536548739,1,1,1,1
127.97754890507291,3,1619,15,150.26974017723006,0,0,0,0
5072.7573248075005,10,21,16,1178.2983879940355,0,0,1,1
169.24386986695427,1,360,20,135.83193922871462,0,0,0,0
83.08782349915793,3,1682,11,83.62305986043944,0,0,1,0
142.76462495592799,2,1669,17,220.2959567515344,0,0,0,0
53.57072906380131,4,153,14,79.6252967320681,0,0,0,0
288.863949217195,4,1266,12,343.3394081565647,0,0,0,0
1325.4013582733276,2,171,12,855.382990284047,0,0,0,0
32.42491540669352,6,243,9,47.32103198498399,0,0,1,0
536.992275239585,3,1692,16,387.7502649733262,0,0,1,0
157.5964889703836,4,1481,7,173.10147994508404,0,0,1,0
149.022376874902,3,1715,3,174.27700120931928,0,0,0,0
236.20483102223642,1,748,6,231.2135822659533,0,0,0,0
425.06851244674027,5,791,0,592.6960119038459,0,0,0,0
997.7062186322817,3,525,15,1012.4522505260235,0,0,0,0
68.24287237486155,2,717,12,46.913863626388505,0,0,0,0
96.1022881868528,3,1037,19,125.10257785027083,0,0,0,0
360.56722290304236,2,329,12,238.52214874070296,0,0,0,0
588.066692482356,3,1653,23,467.14353643536623,0,0,0,0
913.6917082498107,2,519,10,1117.1938500204753,0,0,0,0
173.93472340919257,2,358,10,265.38044207656145,0,0,0,0
29.529024347157964,3,990,11,39.43952901857701,0,0,0,0
2500.0,14,1,1,964.3997100994949,0,1,1,1
313.4768839752683,3,269,6,471.91060979422133,0,0,0,0
62.807912644781155,2,497,16,49.34732101150248,0,0,0,0
463.68481517322505,3,503,10,685.8215669177005,1,0,0,0
259.80752009763114,3,1752,8,300.78438431413866,0,0,1,0
227.12417412154352,2,1530,18,180.2881545044231,0,0,0,0
433.25040391998647,4,804,0,534.3148373660194,0,0,0,0
691.086036990657,3,970,11,887.4555510665278,0,0,0,0
218.07507647562457,2,1153,18,309.1209400276161,0,0,0,0
707.5409993452407,3,664,15,915.6285308102011,0,1,0,0
94.61684172226347,3,1586,17,101.51388465207287,0,0,0,0
3048.9363481574474,9,249,16,769.5006648590648,3,1,1,1
709.666235965943,4,234,9,471.69201797750793,0,0,0,0
248.30317146587524,4,52,9,222.55970146854438,0,0,0,0
357.7544224320185,2,1054,17,223.99386450029291,0,0,0,0
347.50856208841753,5,1390,10,326.4867004399504,0,0,1,0
870.6781231903885,3,761,20,699.242748260786,1,0,0,0
611.49699493697,5,881,18,906.9967675392105,0,0,0,0
163.84429145388032,2,850,17,180.9075934567501,0,0,0,0
779.3484268342462,2,1226,9,1102.3685281017276,0,0,0,0
49.72605103110822,3,1671,17,70.26228344996355,0,0,0,0
539.2370443363745,1,1371,21,669.2566761618901,1,0,0,0
156.44132166380737,4,1639,13,145.19587499708678,0,0,0,0
25655.749104304097,10,358,3,805.4265123291949,2,1,1,1
319.67798582801566,3,589,13,460.7662466824722,0,0,1,0
40.92595619916554,6,252,18,46.30125422871028,0,0,1,0
335.1495049941324,3,1110,15,518.3806608281337,0,0,1,0
145.14119350834744,2,1624,19,143.4974303463468,0,0,0,0
535.880942060809,4,1303,10,763.3818405611519,1,0,1,0
205.2397258518792,4,1395,18,141.84609568079296,0,0,0,0
6028.9581157810435,9,18,5,573.9686283006455,0,0,1,1
33.37164259785619,2,1168,3,30.409704523892476,0,1,0,0
114.35197035269941,3,1127,13,171.43214169137642,0,0,0,0
455.49740303478484,3,1466,9,585.3865173419936,0,0,0,0
22404.12883033682,9,8,0,195.31367424911247,0,1,1,1
57.34375661576456,2,1687,1,60.863494701604786,0,0,0,0
40.49581803603386,6,1412,9,57.51676619528867,0,1,0,0
29.97817128353079,3,680,15,18.232212239759356,0,0,1,0
560.2435281299166,2,1600,9,451.2080318866538,0,0,0,0
713.0377646394517,2,166,9,808.2066281357291,0,0,1,0
37194.45522279924,10,452,7,148.70760352096772,1,1,1,1
102.98375848623479,3,1659,15,161.18171322819174,0,0,0,0
21648.236071979907,8,18,2,775.8372207766596,0,1,1,1
62.23023279282413,1,47,22,44.65384748850134,0,0,0,0
90.09820996604537,2,565,10,64.3316288276457,0,0,0,0
184.22331259380624,1,183,6,223.9688379529975,0,0,0,0
16938.986633349836,7,1073,2,1171.631601504286,1,0,0,1
183464.32962107658,12,13,2,218.93028455001888,2,1,1,1
504.1232178845165,3,461,13,625.8208306317543,0,0,1,0
187.6781300631761,2,795,12,163.535864532539,0,0,0,0
312.78804208376147,3,1667,14,460.9713309695308,0,0,0,0
34.29999893465249,2,1165,7,42.507366642356686,0,0,0,0
267.3490499599502,3,1018,13,377.29803429653003,0,0,1,0
145.58220092376806,1,1555,15,215.23078685364288,0,0,0,0
189.655335281005,4,1377,15,209.34084106650548,0,0,0,0
470.27436066008147,1,822,9,476.1496857471786,0,0,0,0
126.88734755598911,3,1584,11,81.96878750181152,0,0,0,0
94.99575207816844,4,1555,14,89.74015773795571,0,0,0,0
17728.558507823906,10,236,3,493.18616215875903,2,1,1,1
349.9938543363435,2,1093,9,507.4036524990324,0,0,0,0
7723.947351998512,11,1131,11,409.1860758504378,0,0,1,1
103.49208486601016,3,194,10,79.39064676700087,0,1,0,0
7750.119929679708,7,400,0,211.62794108813057,1,1,1,1
11601.496395350428,8,15,11,537.1715362741887,0,1,1,1
2694.2283391050028,8,573,4,275.0563133315869,1,1,1,1
45.43749033243847,3,1352,8,38.574393464158746,0,0,1,0
243.96568191543497,1,244,15,170.89225743628984,0,0,0,0
762.0108095796481,1,190,11,1148.0016657058613,0,1,0,0
106.91978843148354,2,1561,9,126.45889887692397,0,1,1,0
165.28831986477914,2,1351,11,213.99665659579068,0,1,0,0
309.164102849316,3,191,12,460.4069923271806,0,0,0,0
524.8421362803347,4,830,12,521.8447597743423,0,0,1,0
58.20550715963804,2,1340,14,67.06386210356395,0,0,0,0
12.0961979595074,4,708,11,10.628990029905605,0,0,0,0
20.621458091225175,2,1425,13,31.26270619654042,0,0,1,0
20.296876489235736,2,1776,18,13.125124828625134,0,0,0,0
334.5878376551788,5,869,17,428.2955094831001,0,0,0,0
1038.8245194142382,3,756,10,1254.1743585305753,0,0,0,0
23.537445158653533,3,55,19,25.21290244752275,0,0,0,0
75.72326308244136,5,1255,23,66.37783501653828,0,0,0,0
11.334603645929102,4,311,15,7.062363629652713,0,0,1,0
151.27776800947373,5,1452,6,114.08230545412066,0,0,1,0
19.77978353063373,5,1431,7,14.711283856333244,0,0,0,0
182.89285744352523,2,1598,19,288.98680512348835,0,0,0,0
167.99478817422454,1,284,21,178.49450468784903,0,0,0,0
571.2946326785022,2,1628,9,780.6854298606279,0,1,1,0
138.90648280402192,3,701,13,214.6941866155071,0,0,1,0
409.1625334381831,3,325,17,479.8864867839111,0,0,0,0
445.8129222028078,4,296,16,321.6959950968247,0,0,1,0
281.31487312716393,3,895,9,375.8964351246551,0,0,0,0
236.75216007195172,3,814,20,257.72041116399987,0,0,0,0
553.2881488765414,5,1619,12,559.4001824758157,0,0,1,0
14.657215962493854,3,710,14,8.918570896454726,0,0,0,0
22.561525187687558,2,1533,13,14.011819673390853,0,0,0,0
610.2158167283197,4,1301,10,407.8708716137198,0,0,0,0
722.6287206336418,2,1302,10,483.7393151854008,0,0,0,0
43.96454608314855,1,373,13,55.381040704476256,0,0,0,0
139.04655659471686,1,1527,18,110.22346833749218,0,0,0,0
194.91970969431677,3,899,16,175.69484531848423,0,0,0,0
3797.056671138098,11,23,3,54.70969464055672,1,1,1,1
418.8047498720494,3,1591,17,523.5225210152274,0,0,0,0
200.56356576648312,3,199,11,300.3608105451705,0,0,0,0
59.97375102909143,2,684,20,40.867823117475965,0,0,0,0
300.40341116499707,2,588,17,257.60829831301527,0,0,0,0
340.12675554120665,2,807,10,229.4144065062673,0,0,0,0
345.3742808508646,2,693,10,327.37640350509173,0,0,0,0
78.44813500857973,2,1703,17,89.33587142662067,0,0,0,0
166.27131500584787,1,728,9,253.6847561373444,0,0,1,0
575.9092901378972,2,86,13,857.9877300896956,0,0,0,0
254.2128346850825,4,1639,19,280.814961430224,0,0,0,0
245.8144946803448,5,1531,10,184.57441490977158,0,1,0,0
410.8289590542083,3,479,7,305.15721867301465,0,0,0,0
266.620165167778,2,1549,21,354.6900997811689,0,0,0,0
15.15314953399621,2,59,18,11.1178733469998,0,0,1,0
301.5127676685218,2,104,7,379.7511274178571,0,0,0,0
452.3515412254394,3,1097,1,616.6584061761782,0,0,0,0
44.35453103414578,2,544,13,34.10894559479728,0,0,0,0
55.63845645120409,2,711,15,82.92169822634126,0,0,0,0
66.60994263749802,3,348,8,47.106157109182504,0,0,0,0
228.85153373889045,3,1213,19,341.26137024980875,0,0,0,0
18387.187968383703,12,1002,0,427.9207797687747,0,0,1,1
1425.6343759013614,4,974,17,1089.1668751854775,0,0,0,0
253.70601433840858,5,1391,17,400.7311714996592,0,0,0,0
162.08012849884614,2,1389,15,248.5699826013422,0,0,0,0
938.3439495299602,2,1270,12,1287.3535583076923,0,0,0,0
1912.8340295957041,4,1673,10,2793.6634960734,0,0,0,0
23310.938063619076,11,18,1,1174.172026655024,2,0,1,1
372.62476837803507,4,113,7,461.46805542112963,0,0,0,0
17.061867614680583,3,1594,4,21.287989705683135,0,0,0,0
36.58714037745172,3,1440,19,40.15851421514908,0,0,0,0
106.9132864735032,3,1008,0,145.80506274103058,0,0,0,0
278.63156183297025,2,1730,9,172.25184074781828,0,0,0,0
213.01496455060973,4,1284,9,172.44542924952404,0,0,0,0
773.3607301043144,2,584,12,547.528670339668,0,0,0,0
152.5588427245508,4,1284,20,174.61166310167687,0,0,0,0
681.7412631083033,2,1078,11,929.1710173512793,0,0,0,0
106.4215442023713,6,1421,14,154.14165629728276,0,0,0,0
202.8810553768198,6,663,11,175.4795846773633,0,0,0,0
291.25546310688895,2,1266,14,221.51656788197727,0,0,1,0
45.73961463773611,2,720,14,65.91968304525872,0,0,0,0
63.26351475086883,2,1718,20,62.777445802738484,0,0,0,0
975.5834919940805,2,988,11,1421.7416264529113,0,0,0,0
56.966246511360836,5,1090,15,71.97780575631826,0,0,1,0
417.6690993248095,3,1103,18,468.5703902734684,0,0,0,0
279.14754410039274,6,245,8,226.01074165634898,0,1,0,0
134.40724379386515,6,1664,5,203.19868711994974,0,0,0,0
14.581211168552905,3,1489,7,14.487130638989553,0,1,0,0
313.05582871443454,6,354,15,257.38327393223193,0,0,0,0
253.57729902171795,1,120,14,201.4577617562657,0,0,0,0
281.4525415987578,3,1720,8,211.38526939756377,0,0,0,0
269.56367364136344,4,1165,18,218.4627241578654,0,0,0,0
126.92807849429808,3,921,8,80.109490134613,0,1,1,0
9854.578333505173,10,513,17,144.11327137514962,1,1,1,1
867.7628482293454,4,1606,15,1348.1883980535456,0,0,0,0
389.0678917732963,4,289,2,412.60208156044496,0,0,0,0
104.82277405817729,3,506,16,77.3243108379619,0,0,0,0
282.25832080778366,2,816,12,244.7877039932063,0,0,1,0
158.7536659057144,2,785,14,177.982732692197,0,0,0,0
534.1521375909791,3,717,17,532.9274952076345,0,0,0,0
32117.714598785366,7,618,17,1095.5579161763792,1,1,0,1
367.01655570705213,2,1371,14,524.0152668073375,0,0,0,0
79.50389820894729,6,676,6,85.81966115102084,1,0,0,0
868.6482027960728,2,273,1,954.199649052575,0,0,0,0
12.22569941807131,3,187,20,9.282071768589866,0,0,1,0
400.25019902953295,2,258,4,383.05676534653645,0,0,1,0
115.027979939102,2,1100,15,139.29596923656217,0,0,0,0
153.63388893616263,3,485,11,148.87202554158864,0,0,0,0
275.7997180868051,3,1591,10,339.1818400714147,0,0,0,0
529.814506878133,2,1181,8,833.5251138759903,0,0,1,0
7502.232368725504,6,368,2,883.9787734022626,1,1,1,1
148.08080626380496,6,1135,15,235.57863879942568,0,0,0,0
66.24302295433478,2,706,19,92.23444077686636,0,0,1,0
161.3283074589222,6,758,8,217.6111529613349,0,0,0,0
114.37884773305433,2,509,10,108.05707465176059,0,0,1,0
394.1432838998618,1,1658,12,376.34268107826244,0,0,0,0
426.34151041545823,2,1030,8,630.3997008940763,0,0,0,0
313.3802470377592,2,806,18,462.5937684596082,0,0,0,0
36.73511534798422,2,680,8,35.26449798118978,0,0,0,0
306.71397603300005,4,1031,17,274.8978509859244,0,0,0,0
45.19605048335635,4,673,15,59.9740693949894,0,0,0,0
84.069181752755,3,291,12,122.03304260695384,0,0,0,0
474.7481226690375,3,1143,13,728.0594653192451,0,0,0,0
61.39715357908319,3,381,17,84.20465749322803,0,0,0,0
327.09948920556235,4,60,22,488.77336827721774,0,0,1,0
321.5409725109629,4,172,17,282.40838970979826,0,0,0,0
176.20519620599262,4,1345,18,245.1832690445815,0,0,0,0
63.462317888449476,4,873,9,58.94036406449607,0,0,0,0
371.37594980592894,5,805,13,277.83770484960695,0,0,0,0
328.4807512867798,2,204,13,303.9308943186456,0,0,0,0
99.82483218968186,6,130,7,116.61088360678048,0,0,0,0
266.4499386921363,2,1203,10,241.13557899012147,1,0,1,0
143.32850908441938,1,1539,18,211.8184026346679,0,0,0,0
149.41403561745108,3,1569,10,184.9486601862506,0,0,1,0
52.32713549384392,3,262,16,79.87941830512939,0,0,0,0
358.456910660799,2,1763,11,417.40246202442034,0,0,0,0
3406.345988073674,7,554,4,776.05368956163,2,1,1,1
368.80222778648255,2,1293,14,433.3139395383674,0,0,1,0
136.11675879716685,3,441,5,214.1530270434681,0,0,1,0
626.5018878695894,5,1740,18,616.8796101757237,0,0,1,0
3438.5601446337246,7,571,12,283.1029044242178,2,1,1,1
409.0013408316225,2,385,11,252.78892920790958,0,0,0,0
116.76344037136354,4,831,15,149.87161674718854,0,0,0,0
590.4830310090915,3,1588,8,616.864964730617,0,0,0,0
2500.0,7,616,3,559.9344809075337,1,0,1,1
835.7175265629777,5,1490,20,1258.8731709943852,0,0,0,0
169.1049684977979,3,378,21,214.54182237300628,0,0,1,0
449.9374165614255,1,1671,10,578.6651725773862,0,0,0,0
139.79892995095986,1,462,15,200.62275334751754,0,0,0,0
69.99187546005231,3,1159,9,65.33887887945166,0,0,0,0
67.11958523850006,2,792,8,71.70729184945928,0,0,0,0
34.49366466858396,6,245,17,29.23539982374782,0,0,0,0
417.2631429867808,3,830,16,630.2473797377623,0,0,0,0
63.38774524877377,3,685,10,81.92562678935268,0,0,1,0
1437.1945783768983,1,346,18,1017.9181317217067,0,1,0,0
704.4182673439825,2,458,8,530.0212280689509,0,0,0,0
148.95838712255483,3,1733,13,115.44754748261687,0,0,0,0
66.56226716296804,6,1701,12,85.10201656635444,0,0,1,0
186.0625436889459,2,1677,8,117.4965687123329,0,0,0,0
158.7365870509468,3,907,13,118.45569332481571,0,0,1,0
554.719442312749,3,1585,0,639.1279886746381,0,0,0,0
17977.78774440377,7,1030,2,187.97295276673447,2,0,1,1
76.8012928980222,3,925,4,85.8791040803899,0,0,1,0
113.75034118282153,2,1118,18,122.3132806718091,0,0,0,0
211.28551711234886,5,186,8,128.93928669111608,0,0,1,0
271.5251520084418,5,321,9,322.5839715232184,0,0,0,0
208.84393761253915,4,1637,19,162.03043473212804,0,0,1,0
226.46678679926814,3,1128,11,291.11129296720975,0,0,0,0
120.8770548115363,2,129,6,177.05670648416069,0,0,0,0
105.2950795332106,5,1354,7,67.20926984620564,0,0,0,0
43.40825225722465,2,504,10,60.935629072382405,0,0,0,0
38.072178291153406,3,1412,12,39.12956758467954,0,0,0,0
2500.0,10,9,4,905.0167234247435,0,0,1,1
556.3407132300649,3,919,12,456.86616255218314,0,0,0,0
369.20620946746624,3,308,8,340.98633714339263,0,0,1,0
21.487765545420686,2,596,17,33.46479031186493,0,0,1,0
120.31342068441879,4,1676,1,112.84981130313011,0,0,0,0
1500.2764243594922,2,76,4,1857.4589951696696,0,0,0,0
327.118602961566,3,64,19,466.08497541323743,0,0,0,0
1147.9341563214316,3,773,18,1797.918910851838,0,1,0,0
684.687798299096,4,870,7,532.4585648900595,0,0,1,0
15.110947522467743,2,1199,19,10.297887169774016,0,0,0,0
75.13535924410198,2,590,20,97.30287840374069,0,0,0,0
324.9818182785147,4,1514,22,434.8751971099083,0,0,0,0
79.24544147287762,4,662,17,64.11161043942667,0,0,0,0
336.289686864752,4,1364,8,258.03979666533644,0,0,0,0
225.07163319515016,2,1775,14,152.1775793252892,0,0,0,0
186.841774889658,4,457,8,214.03016777005703,0,0,0,0
451.015997733856,3,1795,10,485.4792158791344,1,0,0,0
39.059363548798125,4,1257,9,47.04320462731062,0,1,0,0
67.82958252927895,3,1030,15,86.00215343530549,0,0,0,0
26310.28250605969,8,6,4,507.61088452684487,1,0,1,1
68.9007095625658,4,685,8,96.96076227275182,0,0,0,0
241.23739882961405,3,1238,13,244.55991995046136,0,0,1,0
469.5382651888937,5,1555,11,670.0410822307566,1,0,0,0
252.33091082998857,2,307,8,367.0816129230029,0,0,0,0
224.308159397979,2,1435,0,228.1656476867829,1,0,1,0
347.5194111322938,3,421,21,378.2647241453023,1,0,0,0
44.53877606352644,4,1677,6,62.49543537871234,0,0,0,0
301.10682242315835,1,528,19,426.13224748703084,0,0,0,0
365.1217539982956,3,1560,19,315.5011841991729,0,0,0,0
1058.747526736288,3,1385,16,1040.8577026480239,0,1,1,0
435.6928629235471,4,594,20,535.6198069616067,0,0,0,0
301.279286453299,5,744,11,481.9349556632572,0,0,0,0
84.78933678579898,4,346,9,90.88864003201513,0,0,0,0
309.46597047819733,2,207,11,447.4363741286016,0,0,0,0
189.9084295355106,2,1430,13,147.4047516428359,0,0,0,0
131.96082784095114,4,1211,6,142.60537903243588,0,0,0,0
761.9107973080276,2,1205,4,607.4905588290061,0,0,0,0
76.30391074146237,1,461,10,72.4955919024111,0,0,0,0
427.1020319022371,1,1031,15,339.17317885540524,0,0,1,0
55.66633059280225,3,1235,9,36.91644787167627,0,0,0,0
30149.972517490296,13,6,1,430.03490236808364,1,1,1,1
57.097982764774294,2,65,12,73.50694001771566,0,0,0,0
2537.0235636588022,9,17,11,805.434639055027,1,0,1,1
105.98119011345828,4,965,6,129.72994760679578,0,0,1,0
191.76093815366536,4,1390,23,257.41983228497816,0,0,0,0
27385.112866802832,7,8,3,771.011769033002,2,0,1,1
23.421055373657126,4,1554,13,34.54920667406751,0,0,0,0
290.4397090402173,2,422,7,214.02892393408965,0,0,0,0
330.26077441122635,3,344,12,525.0746584786098,0,0,0,0
2500.0,7,560,4,94.15041111529776,3,0,1,1
94.98414170822112,4,1139,14,120.88887486985226,0,0,0,0
202.71188657197163,2,1331,9,225.48452227785342,0,0,1,0
